date,close,volume,open,high,low
2018-06-11,6.22,788.0,2.87,6.22,2.87
2018-06-12,8.23,266.0,8.23,8.23,8.23
2018-06-13,10.44,450.0,10.44,10.44,10.44
2018-06-14,12.88,743.0,12.88,12.88,12.88
2018-06-15,15.56,2565.0,15.56,15.56,15.56
2018-06-19,18.5,11174.0,18.5,18.5,18.5
2018-06-20,21.74,13104.0,21.74,21.74,21.74
2018-06-21,25.3,12317.0,25.3,25.3,25.3
2018-06-22,23.08,1281706.0,26.11,26.51,21.38
2018-06-25,24.55,699820.0,24.0,25.89,23.46
2018-06-26,27.32,625535.0,23.83,28.08,23.39
2018-06-27,27.27,441389.0,27.34,27.74,25.98
2018-06-28,24.01,530810.0,26.83,27.99,23.58
2018-06-29,26.09,456986.0,24.27,27.39,23.76
2018-07-02,25.0,324702.0,25.44,25.82,24.51
2018-07-03,24.61,339101.0,25.11,25.66,22.69
2018-07-04,22.73,262822.0,23.97,23.97,22.5
2018-07-05,24.34,343378.0,22.22,26.04,22.15
2018-07-06,25.49,492134.0,24.34,27.5,24.28
2018-07-09,25.86,310690.0,25.44,25.87,24.51
2018-07-10,26.33,364844.0,27.78,28.27,25.92
2018-07-11,28.92,491208.0,25.0,29.97,24.77
2018-07-12,33.21,430852.0,28.35,33.21,28.11
2018-07-13,32.06,482021.0,31.67,35.26,31.13
2018-07-16,32.72,295152.0,32.06,33.19,30.61
2018-07-17,31.82,286153.0,32.28,32.87,30.37
2018-07-18,31.82,271138.0,31.82,32.98,30.62
2018-07-19,32.16,250745.0,31.67,33.42,30.93
2018-07-20,36.63,426956.0,31.94,36.77,31.67
2018-07-23,35.34,250144.0,35.56,36.41,34.75
2018-07-24,37.09,265010.0,35.28,37.76,34.72
2018-07-25,31.99,457193.0,36.67,38.93,31.99
2018-07-26,29.56,392870.0,30.83,32.0,28.67
2018-07-27,28.36,228096.0,29.44,29.8,28.15
2018-07-30,28.81,180418.0,28.61,29.08,27.78
2018-07-31,26.23,281283.0,28.77,28.77,25.28
2018-08-01,25.79,179336.0,26.11,27.02,25.57
2018-08-02,26.42,198535.0,25.22,26.83,25.03
2018-08-03,24.78,172889.0,25.98,26.74,24.26
2018-08-06,24.81,157069.0,24.44,25.6,23.67
2018-08-07,27.11,199649.0,25.27,27.48,25.0
2018-08-08,25.84,147708.0,26.94,26.99,25.62
2018-08-09,27.26,184749.0,25.78,28.14,25.17
2018-08-10,27.47,116739.0,27.0,27.49,26.68
2018-08-13,27.23,109496.0,26.67,27.33,26.13
2018-08-14,25.87,117356.0,27.11,27.16,25.8
2018-08-15,24.51,129167.0,25.54,26.13,24.44
2018-08-16,24.44,107153.0,23.89,24.93,22.89
2018-08-17,23.98,82248.0,24.94,25.28,23.94
2018-08-20,24.42,109229.0,23.82,24.51,22.78
2018-08-21,24.76,102088.0,24.43,25.43,23.9
2018-08-22,23.59,89999.0,24.48,25.14,23.45
2018-08-23,24.5,121931.0,23.69,24.81,23.38
2018-08-24,24.33,133609.0,23.78,25.67,23.72
2018-08-27,25.26,129151.0,24.21,25.54,23.83
2018-08-28,26.67,188140.0,25.34,27.4,25.22
2018-08-29,26.68,103338.0,26.44,26.94,26.01
2018-08-30,24.99,136818.0,26.77,27.22,24.79
2018-08-31,22.5,159012.0,24.16,24.56,22.23
2018-09-03,21.26,159108.0,22.11,22.11,20.0
2018-09-04,21.58,80676.0,21.22,21.81,20.98
2018-09-05,20.22,96893.0,21.44,21.66,20.22
2018-09-06,20.47,88541.0,19.78,20.92,19.62
2018-09-07,21.29,127486.0,20.83,22.15,20.67
2018-09-10,20.19,65451.0,21.42,21.55,20.0
2018-09-11,20.87,66293.0,20.22,21.2,20.22
2018-09-12,21.94,121160.0,21.0,22.36,20.89
2018-09-13,22.11,98520.0,22.58,22.83,21.33
2018-09-14,22.72,158318.0,22.94,24.44,22.7
2018-09-17,21.51,71314.0,21.98,22.49,21.44
2018-09-18,22.98,77892.0,21.11,23.01,21.11
2018-09-19,23.52,95026.0,22.77,24.2,22.47
2018-09-20,23.88,102007.0,23.34,24.94,23.34
2018-09-21,24.55,77482.0,24.24,24.94,23.81
2018-09-25,24.07,42042.0,24.11,24.61,23.73
2018-09-26,26.61,160616.0,24.26,26.94,24.26
2018-09-27,26.42,136947.0,26.25,27.75,25.94
2018-09-28,26.67,119211.0,26.17,27.83,26.17
2018-10-08,24.14,131167.0,26.04,26.04,23.78
2018-10-09,22.17,133894.0,24.39,24.53,21.72
2018-10-10,22.17,71632.0,22.56,22.67,21.44
2018-10-11,19.69,128095.0,20.49,21.37,19.17
2018-10-12,21.03,86003.0,19.69,21.2,19.66
2018-10-15,24.53,198015.0,24.33,24.53,23.82
2018-10-16,24.36,104522.0,25.0,25.2,23.86
2018-10-17,25.0,142322.0,24.87,25.99,24.56
2018-10-18,23.91,108109.0,24.28,25.78,22.51
2018-10-19,27.09,141251.0,23.34,27.37,23.34
2018-10-22,30.06,181064.0,27.27,31.17,27.27
2018-10-23,29.44,127366.0,29.5,30.53,28.39
2018-10-24,28.89,100428.0,29.36,30.26,28.4
2018-10-25,31.06,133722.0,27.78,31.43,27.51
2018-10-26,27.56,176917.0,30.94,30.94,26.67
2018-10-29,25.42,127198.0,27.74,28.0,25.33
2018-10-30,27.78,128876.0,25.36,27.97,24.93
2018-10-31,27.5,97944.0,27.94,29.13,27.33
2018-11-01,27.01,97240.0,27.89,28.79,26.78
2018-11-02,29.71,137059.0,28.41,29.79,28.36
2018-11-05,30.22,130635.0,29.71,31.93,29.33
2018-11-06,31.43,121658.0,30.02,31.89,28.33
2018-11-07,30.02,126587.0,30.67,31.88,29.56
2018-11-08,29.06,80449.0,30.47,30.77,28.83
2018-11-09,29.31,60639.0,28.89,30.03,28.7
2018-11-12,32.36,148899.0,28.89,32.67,28.72
2018-11-13,31.46,142870.0,31.67,31.95,30.44
2018-11-14,31.11,107907.0,30.78,32.22,30.42
2018-11-15,31.31,75769.0,30.78,31.78,30.5
2018-11-16,30.62,98094.0,31.49,31.53,29.79
2018-11-19,30.19,72590.0,30.33,31.38,30.0
2018-11-20,29.32,77221.0,29.84,30.11,29.2
2018-11-21,29.81,73148.0,29.17,30.42,28.61
2018-11-22,29.39,40718.0,29.56,30.24,29.22
2018-11-23,27.21,104037.0,29.39,29.42,27.17
2018-11-26,27.57,76100.0,27.11,27.71,26.56
2018-11-27,28.11,79533.0,27.6,28.81,27.09
2018-11-28,29.82,99188.0,28.19,30.27,27.92
2018-11-29,29.46,97363.0,30.28,31.39,29.46
2018-11-30,30.57,90676.0,29.45,31.11,29.45
2018-12-03,31.03,126452.0,31.96,32.49,30.87
2018-12-04,31.83,95797.0,30.67,32.27,30.58
2018-12-05,31.32,73916.0,31.11,32.0,30.89
2018-12-06,30.01,113854.0,31.0,31.82,30.0
2018-12-07,30.39,56421.0,30.1,30.81,30.1
2018-12-10,29.61,76068.0,30.25,30.76,28.78
2018-12-11,29.76,34501.0,29.72,30.1,29.34
2018-12-12,31.39,94725.0,30.19,31.66,30.0
2018-12-13,31.73,72444.0,31.62,31.82,30.88
2018-12-14,30.19,70905.0,31.63,31.93,30.17
2018-12-17,30.64,68645.0,29.89,30.83,28.89
2018-12-18,30.31,48856.0,30.0,30.88,29.82
2018-12-19,30.28,70927.0,30.09,31.5,29.63
2018-12-20,29.08,97737.0,30.21,30.22,28.46
2018-12-21,29.72,88737.0,29.19,29.72,28.11
2018-12-24,29.46,59388.0,29.27,30.13,28.89
2018-12-25,29.0,65883.0,28.91,29.3,28.14
2018-12-26,28.28,49253.0,29.0,29.39,28.07
2018-12-27,28.21,48815.0,29.0,29.16,28.21
2018-12-28,27.11,56292.0,28.16,28.68,27.11
2019-01-02,27.03,43941.0,27.36,27.76,26.96
2019-01-03,27.13,44949.0,26.39,27.52,26.39
2019-01-04,28.87,79053.0,26.85,29.02,26.79
2019-01-07,29.12,59696.0,28.86,29.25,28.5
2019-01-08,30.18,85750.0,29.01,30.25,29.0
2019-01-09,29.43,123799.0,28.89,29.56,27.88
2019-01-10,28.49,83943.0,29.24,29.36,28.34
2019-01-11,27.94,61367.0,28.67,28.75,27.67
2019-01-14,28.38,48488.0,27.94,28.52,27.39
2019-01-15,29.09,58736.0,28.33,29.16,27.69
2019-01-16,28.71,25739.0,28.83,29.0,28.56
2019-01-17,28.7,37188.0,28.86,29.27,28.56
2019-01-18,28.0,65039.0,28.98,28.98,27.22
2019-01-21,27.91,52412.0,27.79,28.13,27.37
2019-01-22,27.37,42589.0,27.78,28.15,27.24
2019-01-23,28.02,48848.0,27.37,28.14,27.23
2019-01-24,27.87,37984.0,27.78,28.26,27.61
2019-01-25,29.13,91190.0,28.13,29.88,27.87
2019-01-28,28.37,46289.0,29.5,29.59,28.34
2019-01-29,28.71,52363.0,28.48,29.11,27.28
2019-01-30,28.44,77078.0,27.41,29.09,27.01
2019-01-31,28.4,44128.0,28.48,29.32,28.36
2019-02-01,29.67,62144.0,28.71,30.09,28.44
2019-02-11,31.11,83433.0,29.99,31.32,29.99
2019-02-12,31.11,49891.0,30.83,31.44,30.57
2019-02-13,31.5,78772.0,31.0,32.54,30.76
2019-02-14,33.18,127233.0,31.39,35.49,31.31
2019-02-15,31.9,105153.0,33.0,33.89,31.89
2019-02-18,33.03,87787.0,32.31,33.27,31.98
2019-02-19,31.83,94258.0,33.14,33.21,31.56
2019-02-20,32.32,60674.0,32.11,33.06,31.72
2019-02-21,32.41,82288.0,32.06,33.26,31.83
2019-02-22,32.98,89600.0,32.22,33.5,31.73
2019-02-25,36.84,154113.0,33.76,37.03,33.76
2019-02-26,35.28,113242.0,36.11,36.56,34.82
2019-02-27,33.92,91038.0,34.83,35.77,33.5
2019-02-28,34.83,72399.0,33.89,35.66,33.89
2019-03-01,36.13,96193.0,36.72,37.71,35.78
2019-03-04,37.44,140369.0,36.94,38.98,36.52
2019-03-05,37.56,86157.0,37.43,37.77,36.78
2019-03-06,36.78,104329.0,37.84,38.22,35.77
2019-03-07,34.94,137071.0,36.58,36.58,34.27
2019-03-08,33.32,110697.0,33.89,35.17,33.18
2019-03-11,34.96,93547.0,33.18,35.1,33.08
2019-03-12,36.71,147634.0,37.0,38.25,35.67
2019-03-13,35.04,75777.0,36.66,36.66,34.84
2019-03-14,35.53,79826.0,34.99,36.38,34.62
2019-03-15,36.02,78215.0,36.12,36.89,35.54
2019-03-18,35.71,72758.0,36.05,36.11,34.94
2019-03-19,35.33,68170.0,35.64,37.16,35.0
2019-03-20,34.54,88141.0,35.28,35.28,33.79
2019-03-21,34.51,81360.0,34.44,35.22,33.86
2019-03-22,34.21,60190.0,34.51,34.51,33.45
2019-03-25,35.56,129906.0,34.98,36.43,34.46
2019-03-26,33.5,97198.0,35.01,35.27,33.28
2019-03-27,32.45,94921.0,33.61,34.19,31.83
2019-03-28,32.33,58572.0,32.41,32.98,31.72
2019-03-29,33.33,71241.0,32.46,33.33,32.03
2019-04-01,34.08,92391.0,33.42,34.42,33.33
2019-04-02,33.32,102413.0,34.08,34.13,32.96
2019-04-03,33.04,71840.0,33.22,33.44,32.71
2019-04-04,32.87,66796.0,33.13,33.42,32.78
2019-04-08,31.83,113770.0,33.17,33.28,31.17
2019-04-09,32.73,119423.0,33.2,33.47,32.17
2019-04-10,31.8,108408.0,32.67,32.67,31.5
2019-04-11,30.96,89538.0,31.81,32.0,30.88
2019-04-12,31.66,59357.0,31.07,32.01,31.06
2019-04-15,31.09,59951.0,32.11,32.23,31.08
2019-04-16,31.82,57187.0,30.83,31.82,30.76
2019-04-17,33.95,205005.0,32.5,34.04,32.5
2019-04-18,33.14,70618.0,33.96,34.06,33.01
2019-04-19,32.33,62968.0,33.07,33.33,32.17
2019-04-22,31.24,66492.0,32.34,32.56,31.13
2019-04-23,29.54,115259.0,30.83,30.92,27.78
2019-04-24,30.43,51344.0,29.54,30.48,29.11
2019-04-25,30.06,52973.0,29.77,31.03,29.5
2019-04-26,30.19,34918.0,30.0,30.75,29.99
2019-04-29,30.43,47883.0,31.11,31.32,30.08
2019-04-30,30.42,31091.0,30.44,30.88,30.08
2019-05-06,28.17,65431.0,28.82,29.26,27.81
2019-05-07,28.25,37119.0,28.33,29.12,28.12
2019-05-08,27.56,34996.0,27.72,28.43,27.06
2019-05-09,26.5,48134.0,27.22,27.83,26.46
2019-05-10,27.28,54074.0,26.93,27.49,25.4
2019-05-13,25.88,46327.0,26.69,26.81,25.7
2019-05-14,26.2,43330.0,26.07,26.78,26.06
2019-05-15,27.77,66195.0,26.39,27.86,26.39
2019-05-16,27.41,37372.0,27.67,27.69,27.17
2019-05-17,26.25,36003.0,27.62,27.62,26.07
2019-05-20,24.83,45237.0,25.76,26.16,23.83
2019-05-21,25.08,31949.0,25.12,25.66,24.93
2019-05-22,24.65,27824.0,25.4,25.51,24.58
2019-05-23,23.6,44017.0,24.33,24.58,23.5
2019-05-24,23.81,29311.0,23.79,24.0,23.33
2019-05-27,24.56,43690.0,23.88,24.8,23.71
2019-05-28,26.04,53181.0,24.56,26.04,24.33
2019-05-29,25.32,32951.0,25.12,25.72,25.03
2019-05-30,24.89,28726.0,25.27,25.27,24.39
2019-05-31,24.69,25167.0,25.17,25.26,24.64
2019-06-03,23.98,32528.0,24.22,24.82,23.89
2019-06-04,23.26,31667.0,24.11,24.11,23.22
2019-06-05,24.48,50093.0,23.54,24.64,23.53
2019-06-06,23.3,37485.0,24.34,24.38,23.14
2019-06-10,23.67,88452.0,23.81,25.15,23.28
2019-06-11,23.99,241071.0,21.68,24.41,21.67
2019-06-12,24.25,153508.0,23.48,24.72,23.48
2019-06-13,25.56,215488.0,24.22,26.26,23.83
2019-06-14,26.21,204333.0,25.59,27.32,25.44
2019-06-17,26.09,120705.0,26.25,27.13,25.61
2019-06-18,25.58,81801.0,26.06,26.32,25.22
2019-06-19,24.82,142815.0,26.66,26.8,24.51
2019-06-20,24.48,128161.0,24.82,25.13,24.03
2019-06-21,24.49,118186.0,25.56,25.56,24.36
2019-06-24,24.37,66059.0,24.49,24.52,23.84
2019-06-25,24.35,76388.0,24.36,24.56,23.78
2019-06-26,24.99,94484.0,24.13,25.31,24.05
2019-06-27,24.96,109489.0,24.9,25.39,24.69
2019-06-28,24.38,57212.0,24.39,24.68,23.89
2019-07-01,25.18,130772.0,25.0,25.56,24.62
2019-07-02,25.58,162520.0,25.16,26.32,24.98
2019-07-03,26.0,221002.0,25.28,26.67,25.16
2019-07-04,25.58,80844.0,26.11,26.27,25.31
2019-07-05,25.6,88937.0,25.61,25.83,25.01
2019-07-08,24.37,83043.0,25.29,25.29,23.83
2019-07-09,25.48,96027.0,24.38,25.49,24.17
2019-07-10,26.25,159315.0,25.61,26.93,25.56
2019-07-11,26.34,70673.0,26.94,26.96,26.06
2019-07-12,27.16,94172.0,26.55,27.35,26.39
2019-07-15,27.03,112715.0,27.51,27.54,26.67
2019-07-16,26.57,96070.0,26.89,27.03,25.73
2019-07-17,26.66,43172.0,26.36,27.13,26.27
2019-07-18,25.83,45170.0,26.37,26.56,25.74
2019-07-19,26.39,57359.0,25.95,26.64,25.87
2019-07-22,26.79,87657.0,26.47,27.08,25.92
2019-07-23,28.34,164707.0,26.97,28.94,26.53
2019-07-24,28.23,119685.0,28.52,28.93,28.08
2019-07-25,28.31,118401.0,28.25,28.83,28.02
2019-07-26,28.78,115264.0,28.06,29.4,28.06
2019-07-29,28.79,70376.0,28.7,29.19,28.42
2019-07-30,29.39,96459.0,28.91,29.8,28.49
2019-07-31,28.41,66221.0,29.3,29.3,28.41
2019-08-01,28.3,67503.0,28.36,28.93,28.01
2019-08-02,28.01,71660.0,27.3,28.19,27.16
2019-08-05,26.75,89917.0,27.69,27.97,26.68
2019-08-06,26.27,84938.0,25.52,26.57,25.36
2019-08-07,26.93,86049.0,26.47,27.61,26.43
2019-08-08,26.79,38744.0,27.3,27.4,26.63
2019-08-09,26.15,47327.0,27.28,27.28,25.92
2019-08-12,26.95,42536.0,26.08,26.97,25.93
2019-08-13,27.01,53095.0,26.65,27.46,26.51
2019-08-14,27.02,63249.0,27.3,27.91,27.02
2019-08-15,27.4,46222.0,26.16,27.41,26.03
2019-08-16,26.87,69540.0,27.3,27.41,26.76
2019-08-19,28.52,105123.0,27.13,28.52,26.87
2019-08-20,28.1,68191.0,28.51,28.61,27.95
2019-08-21,28.3,65331.0,27.98,28.94,27.98
2019-08-22,28.19,49175.0,28.41,28.41,27.86
2019-08-23,27.25,165652.0,28.18,28.18,26.15
2019-08-26,26.62,91279.0,26.68,27.15,26.47
2019-08-27,26.91,96052.0,26.95,27.6,26.81
2019-08-28,26.48,86401.0,27.4,27.45,26.39
2019-08-29,25.68,100761.0,26.47,26.48,25.65
2019-08-30,26.34,118967.0,25.89,26.68,25.39
2019-09-02,26.72,98067.0,26.3,26.82,26.13
2019-09-03,25.75,130195.0,26.58,26.69,25.55
2019-09-04,25.73,117107.0,25.57,25.85,25.02
2019-09-05,25.8,123016.0,25.75,26.41,25.75
2019-09-06,26.11,82922.0,25.88,26.36,25.88
2019-09-09,28.97,258029.0,26.47,28.97,26.22
2019-09-10,29.09,188279.0,29.15,29.38,28.66
2019-09-11,29.4,212306.0,29.47,31.23,29.17
2019-09-12,29.52,154048.0,29.63,30.47,29.13
2019-09-16,28.8,135279.0,30.07,30.25,28.59
2019-09-17,27.59,143176.0,28.73,28.73,27.42
2019-09-18,27.63,100856.0,27.88,28.11,27.55
2019-09-19,28.07,141323.0,27.63,28.41,27.63
2019-09-20,27.78,128027.0,28.15,28.48,27.63
2019-09-23,26.74,123099.0,27.78,27.79,26.36
2019-09-24,26.6,128427.0,26.82,27.26,26.22
2019-09-25,26.72,133953.0,26.52,27.18,26.11
2019-09-26,25.88,130924.0,26.86,26.94,25.65
2019-09-27,25.89,71437.0,25.88,26.13,25.67
2019-09-30,25.91,67607.0,26.08,26.23,25.72
2019-10-08,25.22,87357.0,25.97,26.18,25.19
2019-10-09,24.58,132219.0,25.08,25.1,24.18
2019-10-10,25.58,122852.0,25.12,25.99,24.95
2019-10-11,25.89,94926.0,25.73,26.27,25.26
2019-10-14,25.55,122036.0,26.13,26.19,25.36
2019-10-15,25.62,89351.0,25.55,26.25,25.45
2019-10-16,24.91,81237.0,25.64,25.82,24.8
2019-10-17,24.69,72455.0,24.91,25.06,24.46
2019-10-18,25.13,76282.0,24.86,25.26,24.72
2019-10-21,24.88,50432.0,25.23,25.23,24.52
2019-10-22,25.48,69274.0,25.08,25.59,25.08
2019-10-23,25.5,63176.0,25.47,25.72,25.11
2019-10-24,25.98,90432.0,25.6,26.16,25.57
2019-10-25,25.65,53897.0,26.02,26.05,25.39
2019-10-28,25.53,99663.0,25.11,25.53,24.9
2019-10-29,24.68,98657.0,25.57,25.57,24.6
2019-10-30,24.81,75614.0,24.52,24.92,24.18
2019-10-31,24.36,56268.0,24.73,24.98,24.35
2019-11-01,24.71,56135.0,24.26,24.75,24.2
2019-11-04,25.04,82866.0,24.86,25.07,24.58
2019-11-05,27.01,237825.0,25.25,27.5,25.04
2019-11-06,28.36,441482.0,28.56,30.01,28.05
2019-11-07,28.02,216633.0,28.02,28.92,27.37
2019-11-08,28.2,190358.0,28.36,29.08,27.86
2019-11-11,27.13,99913.0,27.73,28.08,27.13
2019-11-12,27.55,90843.0,27.3,28.02,27.05
2019-11-13,27.27,67352.0,27.75,27.8,27.18
2019-11-14,27.36,67259.0,27.52,27.77,27.2
2019-11-15,26.52,107221.0,27.46,27.46,25.97
2019-11-18,26.67,44955.0,26.68,26.85,26.27
2019-11-19,28.93,186314.0,26.9,28.95,26.68
2019-11-20,28.58,112468.0,28.87,29.58,28.52
2019-11-21,29.05,124425.0,28.8,29.58,28.58
2019-11-22,30.91,423472.0,31.75,33.19,30.33
2019-11-25,32.62,280838.0,31.38,32.66,31.19
2019-11-26,35.08,391484.0,32.3,35.97,31.69
2019-11-27,34.66,194443.0,34.77,35.56,33.95
2019-11-28,34.75,145225.0,34.36,35.97,34.05
2019-11-29,34.75,129222.0,34.59,35.58,33.62
2019-12-02,34.58,119017.0,35.19,35.26,33.86
2019-12-03,34.19,156894.0,34.52,34.66,33.18
2019-12-04,34.36,168786.0,34.17,35.5,33.51
2019-12-05,37.3,263630.0,34.53,38.11,34.5
2019-12-06,37.86,134377.0,37.13,38.07,36.8
2019-12-09,37.8,147499.0,38.13,38.13,36.69
2019-12-10,38.05,126949.0,37.3,38.66,36.91
2019-12-11,37.02,133255.0,38.05,38.52,36.47
2019-12-12,36.02,148787.0,37.0,37.8,35.76
2019-12-13,37.86,182898.0,37.04,38.08,36.37
2019-12-16,37.47,182179.0,37.6,37.78,36.9
2019-12-17,39.18,277394.0,38.86,40.18,38.66
2019-12-18,37.96,186405.0,38.67,38.69,37.4
2019-12-19,38.0,108433.0,38.13,38.18,37.03
2019-12-20,37.73,103579.0,37.99,38.9,37.7
2019-12-23,37.8,141429.0,37.3,39.18,37.06
2019-12-24,41.47,297044.0,37.97,41.8,37.97
2019-12-25,44.69,233077.0,41.38,44.79,40.72
2019-12-26,44.59,148417.0,44.52,45.62,43.23
2019-12-27,44.08,240550.0,44.59,47.3,43.5
2019-12-30,47.3,235780.0,45.4,47.58,44.52
2019-12-31,45.3,215007.0,47.22,47.5,44.82
2020-01-02,45.92,206116.0,45.75,46.66,44.91
2020-01-03,47.05,180842.0,45.92,47.41,45.06
2020-01-06,46.8,265002.0,48.02,49.8,46.08
2020-01-07,46.47,135075.0,46.75,47.1,45.86
2020-01-08,47.08,192241.0,46.75,48.13,45.69
2020-01-09,50.08,201644.0,48.41,50.36,47.31
2020-01-10,49.14,144280.0,49.63,49.63,48.23
2020-01-13,51.13,215974.0,50.63,52.01,49.63
2020-01-14,50.47,217685.0,52.58,53.27,50.18
2020-01-15,50.25,177587.0,50.47,51.51,48.53
2020-01-16,50.86,129342.0,50.63,50.91,49.44
2020-01-17,50.12,146624.0,50.83,51.5,49.52
2020-01-20,54.63,248922.0,50.07,55.68,48.91
2020-01-21,53.77,142671.0,54.25,54.52,53.11
2020-01-22,60.53,349916.0,53.77,60.53,52.51
2020-01-23,58.73,359862.0,59.8,62.3,55.69
2020-02-03,61.39,526346.0,56.5,65.9,56.47
2020-02-04,68.91,359136.0,67.17,68.91,63.97
2020-02-05,77.18,530824.0,74.06,77.18,73.02
2020-02-06,80.57,579190.0,72.31,80.57,71.18
2020-02-07,75.19,454995.0,78.41,80.26,74.5
2020-02-10,78.0,375409.0,75.63,79.85,75.08
2020-02-11,74.19,339946.0,79.08,79.52,73.75
2020-02-12,74.88,325862.0,71.5,76.1,70.65
2020-02-13,73.05,313610.0,72.85,74.73,71.57
2020-02-14,69.47,439619.0,74.47,75.02,68.89
2020-02-17,71.8,344471.0,68.97,72.95,68.9
2020-02-18,73.2,282305.0,71.8,74.52,71.11
2020-02-19,71.3,418168.0,77.86,77.91,71.13
2020-02-20,75.08,518440.0,73.13,77.86,71.19
2020-02-21,75.02,338051.0,73.86,76.47,72.42
2020-02-24,71.97,365231.0,73.41,75.0,70.9
2020-02-25,76.11,516026.0,69.38,78.13,68.88
2020-02-26,71.11,338280.0,74.36,75.55,69.91
2020-02-27,69.23,332002.0,72.36,73.22,68.86
2020-02-28,61.56,508447.0,63.96,66.75,61.47
2020-03-02,63.96,318150.0,63.3,65.05,61.16
2020-03-03,67.18,296911.0,67.3,69.35,66.13
2020-03-04,66.02,205946.0,66.18,67.23,63.85
2020-03-05,66.87,224633.0,67.6,68.32,65.08
2020-03-06,65.92,159809.0,65.08,68.02,64.8
2020-03-09,60.33,294253.0,63.41,64.47,60.08
2020-03-10,64.26,292745.0,60.42,64.91,60.08
2020-03-11,64.4,339232.0,65.63,68.73,63.3
2020-03-12,60.75,333858.0,61.86,62.17,59.15
2020-03-13,59.58,274553.0,56.25,60.52,56.2
2020-03-16,52.33,490485.0,57.3,57.79,52.24
2020-03-17,51.72,392203.0,53.41,54.48,48.0
2020-03-18,51.38,313384.0,52.25,54.8,50.63
2020-03-19,50.1,331563.0,52.3,52.58,48.24
2020-03-20,50.56,225142.0,51.75,52.69,49.09
2020-03-23,45.9,307618.0,47.75,48.17,44.53
2020-03-24,48.17,291170.0,47.63,48.9,45.63
2020-03-25,53.41,385928.0,50.75,54.07,50.63
2020-03-26,52.65,194371.0,52.31,54.16,51.91
2020-03-27,52.14,174991.0,54.08,54.71,51.39
2020-03-30,52.47,261655.0,50.63,53.21,47.69
2020-03-31,53.07,194852.0,53.01,54.6,51.67
2020-04-01,53.08,298951.0,54.58,55.95,52.35
2020-04-02,54.86,209588.0,51.47,54.86,51.03
2020-04-03,53.41,182204.0,55.44,55.63,52.75
2020-04-07,55.47,183729.0,54.86,56.24,54.53
2020-04-08,54.52,119470.0,55.02,55.91,54.3
2020-04-09,52.97,160528.0,55.07,55.35,52.75
2020-04-10,52.0,145696.0,53.5,54.56,51.71
2020-04-13,49.91,124581.0,50.02,51.18,49.01
2020-04-14,56.28,388939.0,51.75,56.28,51.47
2020-04-15,57.3,325645.0,58.3,59.46,56.87
2020-04-16,60.05,216381.0,57.45,60.47,56.65
2020-04-17,62.27,292522.0,61.79,64.29,61.25
2020-04-20,60.92,187002.0,61.97,62.16,59.46
2020-04-21,58.7,193917.0,59.52,60.0,56.75
2020-04-22,58.88,146869.0,56.93,59.69,56.91
2020-04-23,58.36,125379.0,60.02,60.02,57.63
2020-04-24,59.35,169916.0,58.41,61.75,58.41
2020-04-27,60.58,143655.0,60.09,61.75,59.57
2020-04-28,63.02,226917.0,62.3,64.02,59.31
2020-04-29,63.26,119544.0,61.82,64.07,61.75
2020-04-30,66.4,233385.0,66.19,68.7,66.19
2020-05-06,67.18,191464.0,63.41,67.75,63.27
2020-05-07,65.75,160787.0,67.47,67.97,64.52
2020-05-08,66.23,141339.0,65.63,66.87,64.46
2020-05-11,62.65,285364.0,66.3,67.29,61.22
2020-05-12,63.41,160277.0,63.45,63.9,61.6
2020-05-13,63.0,121542.0,62.48,63.77,62.23
2020-05-14,61.52,114335.0,62.77,63.0,61.47
2020-05-15,67.01,322121.0,63.93,68.24,63.39
2020-05-18,64.97,160889.0,66.75,66.75,63.8
2020-05-19,65.78,104252.0,65.75,67.19,65.37
2020-05-20,69.13,329693.0,69.52,72.52,68.97
2020-05-21,68.11,154876.0,70.53,71.5,67.62
2020-05-22,65.53,148173.0,67.65,67.78,64.52
2020-05-25,66.36,103782.0,65.46,66.42,64.27
2020-05-26,69.54,174865.0,67.17,69.75,66.86
2020-05-27,70.36,181049.0,69.5,72.3,69.47
2020-05-28,68.32,174247.0,69.52,70.02,65.91
2020-05-29,67.04,141428.0,67.86,68.32,66.47
2020-06-01,70.05,151766.0,68.12,71.21,67.5
2020-06-02,69.22,137030.0,71.75,72.24,67.85
2020-06-03,68.69,113635.0,69.52,70.15,68.31
2020-06-04,69.65,137574.0,69.53,71.94,68.87
2020-06-05,70.31,98627.0,69.4,70.4,68.12
2020-06-08,70.42,105604.0,71.72,72.17,69.9
2020-06-09,71.85,150699.0,72.15,72.96,71.37
2020-06-10,73.36,198210.0,75.15,75.15,71.59
2020-06-11,77.41,368177.0,75.2,80.8,74.16
2020-06-12,74.81,252446.0,75.3,76.59,74.58
2020-06-15,73.92,159452.0,73.11,75.9,72.71
2020-06-16,75.2,131297.0,75.76,77.02,74.1
2020-06-17,73.98,125291.0,74.67,75.48,72.98
2020-06-18,74.62,96562.0,73.98,74.96,72.98
2020-06-19,78.48,250193.0,75.19,80.09,74.73
2020-06-22,77.98,190412.0,78.4,81.48,77.7
2020-06-23,80.14,159475.0,78.53,80.27,77.16
2020-06-24,81.59,146604.0,81.05,82.75,80.37
